Soil_Type,Crop,Amendment,N_initial,P_initial,K_initial,OM_initial,pH_initial,N_after,P_after,K_after,OM_after,pH_after,Yield
Sandy,Rice,Manure,90.13338609658534,14.172184397656455,53.25062863058412,1.5051674594808258,5.319251457338252,155.1308708370882,51.93039127460666,107.94161632549844,2.8052454652059517,5.576711005165003,3.063245256054261
Sandy,Rice,None,51.31987367639007,25.112337717614974,140.52393601728278,1.9088129644681393,6.393232929320255,51.31987367639007,25.112337717614974,140.52393601728278,1.9088129644681393,6.393232929320255,3.033506372369092
Sandy,Corn,Manure,90.85986905526917,20.540149083833658,142.80286275929342,1.1203694533280322,5.356314107097285,135.63501066584743,45.40924863331102,178.3354971087022,2.9869618386056307,5.469645280706413,3.9263054210438786
Sandy,Wheat,Manure,62.74141555100082,12.874429138135337,76.43158761859962,1.8210514670150606,4.802276979235831,110.10343627811729,45.836252659904474,142.8617298879768,2.8887428091431024,4.994227650440003,3.366309002135622
Sandy,Soybean,Green_Manure,67.08920217393327,16.667673429546674,145.8752811228213,0.7092751972272391,5.723897286838437,140.19469380202156,30.65348239439321,170.1936953672461,2.205646613791745,5.723897286838437,2.725824326290893
Sandy,Soybean,Compost,97.2081115674776,26.260066157086076,69.34652898266951,1.471240731743102,4.671670663512674,138.5718208638238,47.36566779362539,103.19366025234368,4.2746918056213,4.813848518514733,3.2745528065219696
Clay,Corn,Green_Manure,183.38156416140163,33.63920975453076,329.5283507449168,3.81893158539946,6.399338901666244,224.64751011787803,46.86669463962278,368.9410246746557,5.205153720135733,6.399338901666244,6.87483522687178
Clay,Wheat,NPK_Fertilizer,154.21904667132247,48.492462226288765,337.18947383714817,6.448281277386221,6.204736477712159,295.10939930427134,108.29334156441902,498.85583232853,6.448281277386221,6.10096796283604,6.607677922196648
Clay,Rice,Compost,209.09194647394955,63.49249614007994,283.44387938708536,4.354878198211763,7.5845963792444655,231.41367655384133,85.68571055414498,315.4905903979898,5.399659696378804,7.754105199724573,8.417520928060116
Loamy,Corn,Green_Manure,154.5618278358211,41.26845803056073,225.61460981406768,2.385731104354396,6.956043248593062,195.75573139313008,56.21789507259239,263.2834661393494,3.3742442501857752,6.956043248593062,8.52653929729363
Clay,Wheat,Biochar,168.27569623674415,66.8256687860345,304.7080445259014,5.504455973361436,7.536135207297866,179.94271753117482,80.11480037989773,318.50966431042144,6.189568358943813,8.040691804284421,3.7276084159634206
Sandy,Wheat,NPK_Fertilizer,78.78617103618177,29.960688764978602,126.04846219704216,1.9545403591908328,4.587770866031817,236.70681519624992,106.32781259687803,240.39779746102425,1.9545403591908328,4.345344451746237,5.641319509487969
Loamy,Soybean,Green_Manure,197.51313111110565,28.676033285288987,224.04918958973417,3.860422109649936,6.845702390956289,264.1588737310434,40.341974272248976,262.11286059574377,5.032354595640252,6.845702390956289,3.1839235902126677
Sandy,Wheat,None,64.58758063265998,21.518306480417415,66.88906636965515,0.6647430880393723,4.742412630438773,64.58758063265998,21.518306480417415,66.88906636965515,0.6647430880393723,4.742412630438773,2.7032903143216087
Clay,Wheat,None,186.01646383094706,35.31080940196319,275.58460177817807,4.378109705928198,6.202102463994832,186.01646383094706,35.31080940196319,275.58460177817807,4.378109705928198,6.202102463994832,3.357089170523528
Clay,Wheat,Green_Manure,215.02705135080876,51.07748820355475,288.44138650027406,5.103784625969559,7.2495469557169745,291.193754417606,68.13144579949267,324.77562731832205,6.52230632785545,7.2495469557169745,5.157826078451067
Loamy,Rice,None,179.13440038793237,23.65425773276734,220.38964214473873,4.149448825850375,5.894926334824241,179.13440038793237,23.65425773276734,220.38964214473873,4.149448825850375,5.894926334824241,4.745636675780804
Sandy,Corn,NPK_Fertilizer,67.5742797820186,20.655478813438314,83.03861406458552,1.7124658648520006,4.610617892176734,186.46515329260956,80.61017422110638,276.6431782016027,1.7124658648520006,4.347424043783191,5.865975913168036
Sandy,Corn,Manure,76.86115636961223,27.43702863322656,60.93898226717275,0.6350270612148465,5.083598834624439,134.42256656762905,48.38457142270802,122.17730565361319,2.1950601525725784,5.248368443110727,4.2344188497866435
Sandy,Corn,None,57.03191872960399,15.320764188238076,141.50063233842116,0.5857822818794829,5.685938291665517,57.03191872960399,15.320764188238076,141.50063233842116,0.5857822818794829,5.685938291665517,3.504239290540716
Sandy,Corn,Compost,62.70414422838376,22.363750392607518,110.49529619413187,0.8398661341270268,6.494531228822408,96.12900554598473,33.234676437643955,143.7663994398443,3.411694477994396,6.618853208297272,5.723715965405874
Loamy,Corn,Green_Manure,153.07683644980182,30.091429117689124,245.25669018162438,2.2678053781035574,6.940997904651881,217.45643712672563,48.21686173202267,269.8252878245156,2.937779741830507,6.940997904651881,8.824202662634635
Loamy,Wheat,Green_Manure,178.5432809165515,30.01496571035647,190.76710858939845,4.80010429238581,5.711725833332787,241.85606093861716,47.97077802080804,218.3265235401603,6.19628098107157,5.711725833332787,5.529523069842095
Loamy,Corn,Compost,145.48263903362715,43.68450510251127,191.05787290741944,4.087552148442171,6.034359614810112,185.35097566681273,58.14847369527694,235.18378108089632,5.172514454207144,6.250134461528807,8.193703965890949
Clay,Rice,Manure,222.6582389176167,61.49915871732851,340.92380459372566,4.085682833523013,7.943454928321113,278.9029879978467,88.58707464407809,379.52773647303263,5.689110423551441,8.08023097720751,5.53197912954626
Clay,Soybean,Manure,247.65314223493084,48.22332900867984,244.5848660054016,4.424100412034296,7.332601413177217,299.37395870517844,84.40697822646389,313.1529737215604,5.595429909811297,7.512561638493012,2.553180295565929
Loamy,Rice,Green_Manure,159.90622565641354,26.84523905052378,191.56479383304531,3.5244817662549073,6.652745924620967,206.75184391392,44.88042716666993,230.68832521956654,4.822940585417957,6.652745924620967,4.703618479729281
Sandy,Soybean,Manure,56.43479526192967,12.881554285678847,107.46995902275864,1.7767344957853102,5.560847810745795,112.12941542979479,40.47811522506695,175.716145694798,3.645963960140829,5.770522648140961,3.4718922310082947
Loamy,Soybean,NPK_Fertilizer,173.75569119099356,33.92977822415274,153.75652550482593,4.617175864919952,6.396780324195477,324.2855580700133,129.08550518065772,282.1572835363167,4.617175864919952,6.2612895488600016,5.187595495498922
Loamy,Soybean,Green_Manure,186.33521185406875,47.93778294004659,238.8949157915311,3.458031610040021,5.643004972669352,242.71016776677914,64.01765122849301,266.97126945794884,4.217112443479261,5.643004972669352,3.3284054896181625
Loamy,Wheat,NPK_Fertilizer,192.3550284342454,29.224155411341407,189.61341491915272,4.7115409056609,6.192271717171629,330.4985573510867,97.44691484361167,367.47041272568805,4.7115409056609,5.980884889338451,6.288553420289823
Loamy,Rice,Compost,117.07126266322196,29.636043696262362,187.33124019224323,2.0877677351313766,5.741819895035168,138.0340249320914,48.98429008762567,236.9781988098291,4.145208363247397,5.8934740301563275,4.382262666960307
Clay,Soybean,NPK_Fertilizer,184.80334525933006,66.91750392711991,293.97124256160646,4.460056858320398,7.168857420302207,331.46266024721945,157.32675829491876,395.3934942662024,4.460056858320398,7.040375444435641,4.581359096369408
Clay,Wheat,Biochar,167.23069500472758,53.80417851971509,238.3662050109352,3.6282966236954444,6.986760562360571,174.44472059663653,62.15647724891079,259.9843472530228,5.313463175631475,7.7825173036187305,4.948951120592344
Sandy,Wheat,Biochar,57.253274071993374,26.150110521921096,133.8608750169689,1.6959495090441432,5.845082698938218,64.22014751994915,39.455059471828676,153.61161245294574,3.0820002645812927,6.518652948137815,4.4588961777408915
Sandy,Corn,Biochar,51.809952677744754,17.547718424316884,57.842752975480195,1.4861684614206825,4.548110025874246,66.35162505285948,23.517022548963304,76.26538358883026,2.214793624894834,5.41754488050489,5.056168537977703
Sandy,Soybean,NPK_Fertilizer,70.78236656871525,17.08170869546933,121.47758315536727,1.4640825977091778,5.23848420376322,207.4184806989199,76.1805621081234,253.98140541901546,1.4640825977091778,5.055289319121852,4.058697054387348
Clay,Soybean,NPK_Fertilizer,153.4152215550732,39.46317263843384,273.28977590166664,4.303542408964983,7.953975203010435,333.7630908487862,111.96993044510975,380.89846452171366,4.303542408964983,7.830885144886733,3.5388562024015586
Sandy,Rice,Green_Manure,56.90538887410983,12.788265071295122,73.2415657678492,1.595375753180309,5.956406338455201,99.18091987307722,32.168183862754155,104.38114736198915,2.6352381615068374,5.956406338455201,2.8618281865852087
Loamy,Corn,Manure,159.80109317339614,30.754595465182717,212.61694158568633,4.678630953286741,6.9538930411583735,212.24824299714967,56.733930170466195,260.16357051236025,6.2564068115156575,7.202822929560054,7.909874355470882
Sandy,Soybean,Manure,91.64077807911492,15.487163012625576,137.7740392971266,1.259348718597289,6.491559510892476,153.9993597140057,44.96278398325882,168.8968008880449,2.659695109896719,6.68872664982024,3.1256481954177935
Sandy,Rice,Green_Manure,95.17678811624778,20.18143787471471,52.85387908151715,1.9792656400041677,6.40213300287161,148.75150349125977,33.71295164188931,82.55193589166457,2.5077081089788154,6.40213300287161,3.9859597792633488
Clay,Rice,Green_Manure,174.38191523619855,68.2563611537484,238.7377732997459,7.163427497513805,6.612949761345414,249.52696331923568,79.83158567471719,262.51637427929296,7.746328998328506,6.612949761345414,6.012918699983063
Clay,Soybean,None,201.95677926840966,67.17006827508598,315.558330779413,3.2200372459080278,6.30968950624812,201.95677926840966,67.17006827508598,315.558330779413,3.2200372459080278,6.30968950624812,3.114540138283394
Sandy,Soybean,Biochar,73.88882678790674,22.690012587277792,128.3885542538519,0.7325381897602847,6.494646461119106,80.0719297828341,30.92088807058027,140.63089888499545,2.0227139382961226,7.103884299563694,3.5083481505230694
Clay,Rice,None,224.45773930814957,37.70412636269806,322.10402949046534,5.308526934086735,6.9031026733147804,224.45773930814957,37.70412636269806,322.10402949046534,5.308526934086735,6.9031026733147804,6.090132975131868
Loamy,Rice,Compost,167.67491887869545,24.38547407420245,225.25848357744263,4.650213515086218,6.816860460793948,203.3456713513386,53.88507874078134,259.1551735576342,6.143048549414549,7.260722496856425,6.770019809265619
Sandy,Wheat,Compost,50.843762021481545,17.8891048506849,106.17722399852173,0.9228716994967981,5.720179037180848,85.50928446547405,28.017069072323945,144.41737811665996,2.0862170500738966,5.841577827670714,3.5755801539644394
Sandy,Corn,Manure,85.25193802123371,19.606668448081166,57.929704899805465,1.0746049835062377,4.7500073365003175,152.46448517546557,52.42707793743493,107.67391551728858,3.0374105388809953,5.017401324173193,4.180120461682164
Loamy,Corn,None,137.85203410084029,46.996569927058445,199.6087790675167,3.7353458184445554,6.631817595522322,137.85203410084029,46.996569927058445,199.6087790675167,3.7353458184445554,6.631817595522322,7.986989542649304
Loamy,Soybean,Manure,165.69177885928224,22.436333502890626,188.29343797252835,2.0186501019499383,6.888501948189528,226.02950366011785,62.10922111897833,247.0118597966619,3.419789078762501,7.1639433318988575,4.088095811089478
Clay,Corn,Green_Manure,225.07878620480858,68.18084310844722,344.6647023552737,5.899841362347292,7.544320613394479,301.4114909522318,84.24078440435157,367.09440053602697,6.675941895513631,7.544320613394479,6.84654495285169
Loamy,Wheat,Green_Manure,105.40661848746178,37.33943867517226,226.90047665388806,2.334282410422426,6.059717605257782,184.04392259544576,49.9238554473185,262.88086014552505,3.0465968208091607,6.059717605257782,5.088540089659883
Loamy,Rice,NPK_Fertilizer,147.49012112762443,46.73987733021228,241.2936056683114,3.3414851428029877,6.641229372014038,259.41473913033826,115.42017475644627,390.2951401099352,3.3414851428029877,6.526258599443174,5.952938573364701
Loamy,Wheat,Biochar,116.5558961267925,27.724756603453244,154.24346037689338,3.3157985040585682,6.763918925187469,131.50912148282572,33.753702260860244,179.09619117789606,4.6295173578294,7.646923495216966,4.859867954289877
Clay,Soybean,Manure,224.11916540537513,60.82344260584052,312.01318889821613,4.531792379945854,6.291368197249752,265.9567661537391,90.60582177859052,375.3291633373915,6.102197952016581,6.554169742785585,4.076808993686767
Loamy,Corn,NPK_Fertilizer,101.19462302819774,43.04647272596633,213.37662831678716,3.571221363603656,6.073320551653401,264.09530234863274,109.37009776944987,412.8790311020694,3.571221363603656,5.8251394004813575,10.016553753879418
Clay,Corn,NPK_Fertilizer,206.24372910637595,41.93844490802898,289.191634917093,7.153156149468128,6.584262714103816,376.90884029262577,118.90392483470754,478.1074029665878,7.153156149468128,6.328698259823358,6.515562401133904
Loamy,Wheat,NPK_Fertilizer,199.69495382684013,43.199443976507965,223.6826251551871,2.678827341901173,5.967699734940271,380.8050199234983,129.32670867174915,423.5981429910446,2.678827341901173,5.819606593459283,7.964577217782021
Clay,Soybean,Manure,244.53185329594368,32.46100337639783,256.1654678018423,3.1008901372951065,7.070784180592356,293.0737488497299,67.09131198858387,311.03135620849145,4.171464919417094,7.171420112897085,3.1974706209582835
Loamy,Rice,Biochar,161.28583690064522,25.96335628800669,167.1779854849766,4.170930610491131,5.8320433601740005,175.65567097889308,33.427519414746264,195.43807763635988,4.91486435344681,6.760622925374992,6.701350632355647
Sandy,Wheat,None,55.55629927887662,18.142808095278447,71.35176804005523,1.5755458046120152,4.688486256918884,55.55629927887662,18.142808095278447,71.35176804005523,1.5755458046120152,4.688486256918884,3.635222215512882
Clay,Rice,Compost,247.82569862425103,60.36667361439122,270.2347139501499,7.31735530127488,6.619206513711904,276.8212030692861,71.32862313006319,296.14186248418355,9.81875696077827,6.804658575203253,5.778981313293364
Sandy,Corn,NPK_Fertilizer,88.28713469730539,18.889225602557623,139.12028144469994,1.162936271001053,5.968967880401012,216.7407799256421,104.4006745559075,298.86784960270137,1.162936271001053,5.7471056549607695,6.529354137767306
Loamy,Rice,None,194.0926195296027,23.995084041070758,247.4934727284289,4.556520593923099,6.698197753338504,194.0926195296027,23.995084041070758,247.4934727284289,4.556520593923099,6.698197753338504,5.3703428769917405
Sandy,Wheat,NPK_Fertilizer,91.07237635279735,27.710870713669053,73.54159158558323,0.9237816590295332,6.375914641376333,265.39988240578907,124.89810808756856,257.5446112776235,0.9237816590295332,6.257170821332613,5.849520110758812
Sandy,Soybean,Compost,63.1439893413423,18.186448472150417,51.772945658514736,0.790668119726801,5.737175667546587,101.65383876631742,36.356399346920156,98.02066863754573,3.053488198647693,6.0069375422871545,3.281313315569874
Sandy,Wheat,None,93.31843423667468,11.352283389572023,102.25862464041434,0.6979021699364356,6.213947094212752,93.31843423667468,11.352283389572023,102.25862464041434,0.6979021699364356,6.213947094212752,2.0209144776408907
